COD_PROD;DES_PROD;COD_GROUP;COD_FAM;COD_SFAM;COMPOSER;PA_HT;PA_TTC;VAL_MARGE;TX_MARGE;PV_HT;TX_TVA;MNT_TVA;PV_TTC;SITUATION;QTE_MIN;QTE_MAX;VENDABLE;LIVRABLE;TYPE_PROD;VALORISABLE;LIB_FACT;REDEVANCE;TX_REMISE;NUM_COMPT;NUM_COMPT_REM;SERIALISABLE;DEPOT_VENTE;FICHE_VENTE;ID_CLIENT;NUM_APPEL;DAT_MAJ;COD_USER;VALORISATION;TX_TIMBRE_RECHARGE;FLAG_LP;INTERNE;DES_WEB;FLAG_ESHOP;LP_CORPO;PV_HT_ESHOP;FLAG_3G;ACTIF;GAMME;GAMME_DASH_ID;FAMILLE_DASH_ID;FLAG_4G;OUTLET;FLAG_AFFICHER_RESERV;DAT_OUTLET;ORDRE;INFO_TIMBRE;FLAG_5G;EOL
5047046;PORTABLE HUAWEI Y7 PRIME;50;47;046;N;544;;;;596;19;113;709;N;;;O;O;R;O;PORTABLE HUAWEI Y7 PRIME;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:42;1269;;0;O;N;HUAWEI Y7 Prime;N;O;587;N;O;11;12;8;O;N;1;;;;;N
5092059;PORTABLE ACCESSOIRES CABLE PURO 2MT OUTPUT;50;92;059;N;21;;;;24;19;5;29;N;;;O;O;R;O;PORTABLE ACCESSOIRES CABLE PURO 2MT OUTPUT;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:36;1245;;0;N;N;ACCESSOIRES CABLE PURO 2MT OUTPUT;N;N;25;N;O;21;4;3;N;N;1;;;;;N
5046002;"PORTABLE SERVICOM TAB 7"" 4G II";50;46;002;N;166;;;;186;7;13;199;N;;;O;O;R;O;"PORTABLE SERVICOM TAB 7"" 4G II";0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:59;3435;;0;O;N;"SERVICOM Tab 7"" 4G II";N;O;186;N;O;11;12;8;O;N;1;03/26/2019 00:00:00;;;;N
2020811;KIT CLUB ESS USIM;20;20;811;O;;;;;0;0;0;2;;;;O;O;R;O;KIT CLUB ESS USIM;0;0;;;O;N;O;;;02/18/2026 11:46:35;1554;;0;N;N;;N;N;;N;O;;16;9;;N;;;;;;N
9910014;LIGNE CAB MOBILE;99;10;014;N;;;;;2;19;0;2;;;;N;N;R;O;LIGNE CAB MOBILE;0;0;7011111010;7091111010;O;N;N;;;02/18/2026 11:46:35;1554;;0;N;N;;N;N;;N;O;4;;;;N;;;;;;N
8844020;Pack Dual Play Fibre 20M;88;40;020;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Dual Play Fibre 20M;0;0;;;N;N;N;;N;02/18/2026 11:47:50;1554;;0;N;N;;N;N;;N;N;1;4;3;;N;;;;N;;N
8811367;Passeport Russie PRE DATA 5Dt;88;11;367;N;;;;;4;19;1;5;;;;O;N;R;O;Passeport Russie PRE DATA 5Dt;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:48:22;1554;;0;N;N;Passeport Russie PRE DATA 5Dt;N;N;;N;O;;4;3;N;N;1;;;N;;N
5049003;PORTABLE TV VEGA 50 POUCES CURVED SMART;50;49;003;N;910;;;;1 291;19;245;1 536;N;;;O;O;R;O;PORTABLE TV VEGA 50 POUCES CURVED SMART;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:38;1245;;0;O;N;PACK TV VEGA 50 Pouces;N;O;1 089;N;O;28;4;3;N;N;1;;;;;N
5037020;PORTABLE IP PHONE YEALINK SIP-T19P-E2;50;37;020;N;155;;;;175;19;33;208;N;;;O;O;R;O;PORTABLE IP PHONE YEALINK SIP-T19P-E2;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:23;1269;;0;N;N;IP PHONE YEALINK SIP-T19P-E2;N;N;175;N;O;13;4;3;N;N;1;;;;;N
5092095;PORTABLE ACCESSOIRES ULTRA-SLIM S8;50;92;095;N;29;;;;34;19;7;41;N;;;O;O;R;O;PORTABLE ACCESSOIRES ULTRA-SLIM S8;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:19;1245;;0;N;N;ACCESSOIRES UltrA-Slim S8;N;N;35;N;O;21;4;3;N;N;1;;;;;N
5030961;PORTABLE NOKIA 3.1;50;30;961;N;371;;;;424;19;81;505;N;;;O;O;R;O;PORTABLE NOKIA 3.1;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:36;1269;;0;O;N;NOKIA 3.1;O;O;419;N;O;11;;;O;N;1;;;;;N
5015623;PORTABLE IPHONE XS MAX 64GO;50;15;623;N;;;;;4 915;19;934;5 849;N;;;O;O;R;O;PORTABLE IPHONE XS MAX 64GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:43:39;1269;;0;O;N;IPHONE XS MAX 64GO;N;O;4 915;N;O;11;;;O;N;1;;;;;N
5092136;PORTABLE ACCESSOIRES POWER BANK 10000 MAH;50;92;136;N;;;;;77;19;15;92;N;;;O;O;R;O;PORTABLE ACCESSOIRES POWER BANK 10000 MAH;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:21;1269;;0;N;N;ACCESSOIRES Power Bank 10000 MAH;N;N;97;N;O;21;;;N;N;1;;;;;N
8813017;Pack 2 double 3*Ang-Bel;88;13;017;N;;;;;7 325;0;0;7 325;;;;O;O;R;O;Pack 2 double 3*Ang-Bel;0;0;4611001140;623200;N;N;N;;O;02/18/2026 11:45:19;1245;F;0;O;N;;N;N;;N;N;22;4;3;N;N;1;;;N;;N
8813021;Pack 3 double 3*Bel;88;13;021;N;;;;;3 985;0;0;3 985;;;;O;O;R;O;Pack 3 double 3*Bel;0;0;4611001140;623200;N;N;N;;O;02/18/2026 11:45:19;1245;F;0;O;N;;N;N;;N;N;22;4;3;N;N;1;;;N;;N
8837004;Phablet_Fus._FB Prot.;88;37;004;N;;;;;42;19;8;50;;;;O;N;R;O;Phablet_Fus._FB Prot.;0;0;;4719000;N;N;N;;N;02/18/2026 11:48:21;0551;;0;N;N;;N;N;;N;O;27;4;3;N;N;1;;;N;;N
5092128;PORTABLE ACCESSOIRES CHARGEUR SECTEUR  DUAL USB ;50;92;128;N;;;;;18;19;4;22;N;;;O;O;R;O;PORTABLE ACCESSOIRES CHARGEUR SECTEUR  DUAL USB ;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:38;1269;;0;N;N;ACCESSOIRES Chargeur secteur  Dual USB;N;N;24;N;O;21;;;N;N;1;;;;;N
8813034;Tun-Iran Tribune;88;13;034;N;;;;;60;0;0;60;;;;O;O;R;O;Tun-Iran Tribune;0;0;4611001140;623200;N;N;N;;O;02/18/2026 11:46:38;1245;F;0;O;N;;N;N;;N;N;22;4;3;N;N;1;;;N;;N
5092112;PORTABLE ACCESSOIRES ULTRA SLIM COVER IPHONE 5/5S;50;92;112;N;35;;;;39;19;8;47;N;;;O;O;R;O;PORTABLE ACCESSOIRES ULTRA SLIM COVER IPHONE 5/5S;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:52;1245;;0;N;N;ACCESSOIRES ULTRA SLIM COVER IPHONE 5/5S;N;N;40;N;O;21;4;3;N;N;1;;;;;N
8811379;BEIN: Abonnement CAN 2019;88;11;379;N;;;;;75;19;14;89;;;;O;N;R;O;BEIN: Abonnement CAN 2019;0;0;;4719000;N;N;N;;N;02/18/2026 11:35:37;1554;;0;N;N;;O;N;;N;O;29;4;3;N;N;1;;;N;;N
5094001;PORTABLE NANO GLASS HUAWEI NOVA 3I;50;94;001;N;15;;;;17;19;3;20;N;;;O;O;R;O;PORTABLE NANO GLASS HUAWEI NOVA 3I;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:17;1269;;0;N;N;NANO GLASS HUAWEI NOVA 3i;N;N;17;N;O;21;;;N;N;1;;;;;N
5094011;PORTABLE NANO GLASS SAMSUNG GALAXY J6 PLUS;50;94;011;N;;;;;19;7;1;20;N;;;O;O;R;O;PORTABLE NANO GLASS SAMSUNG GALAXY J6 PLUS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:38:59;1269;;0;N;N;NANO GLASS SAMSUNG GALAXY J6 PLUS;N;N;19;N;O;21;;;N;N;1;;;;;N
5094006;PORTABLE NANO GLASS NOKIA 2.1;50;94;006;N;15;;;;17;19;3;20;N;;;O;O;R;O;PORTABLE NANO GLASS NOKIA 2.1;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:38:59;1269;;0;N;N;NANO GLASS NOKIA 2.1;N;N;17;N;O;21;;;N;N;1;;;;;N
2020019;KIT OOREDOO CHOIX DE NUMERO USIM;20;20;017;O;;;;;0;0;0;2;;;;O;O;R;O;KIT OOREDOO CHOIX DE NUMERO USIM;0;0;;;O;N;O;;;02/18/2026 11:47:15;1554;;0;N;N;;N;N;;N;O;;16;9;N;N;1;;;;;N
2020020;KIT OOREDOO BUISINESS -USIM-;20;20;013;O;;;;;0;0;0;20;;;;O;O;R;O;KIT OOREDOO BUISINESS -USIM-;0;0;;;O;N;O;;;02/18/2026 11:48:16;1554;;0;N;N;;N;N;;N;O;;15;9;N;N;1;;;;;N
5049006;Pack Dual Play Fibre 200M avec Extender Eng 12 mois;50;49;005;N;;;;;887;19;169;1 056;N;;;O;O;R;O;Pack Dual Play Fibre 200M avec Extender Eng 12 mois;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 10:18:13;3411;;0;O;N;LAPTOP LENOVO IP-330;N;O;887;N;O;26;;;N;N;1;;;;;N
5052001;PORTABLE INFINIX SMART 2;50;52;001;N;239;;;;268;19;51;319;N;;;O;O;R;O;PORTABLE INFINIX SMART 2;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:18;1269;;0;O;N;INFINIX SMART 2;O;O;268;N;O;11;;;O;N;1;;;;;N
5020008;PORTABLE SAMSUNG GALAXY A2 CORE;50;20;008;N;;;;;293;19;56;349;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY A2 CORE;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:37;1544;;0;O;N;SAMSUNG GALAXY A2 CORE;O;O;293;N;O;11;;;O;N;1;;;;;N
5085003;PORTABLE BEINSPORTS RECEPTEUR BEIN BIS724I;50;85;003;N;;;;;234;19;45;279;N;;;O;O;R;O;PORTABLE BEINSPORTS RECEPTEUR BEIN BIS724I;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:07;1269;;0;O;N;BEINSPORTS RECEPTEUR BEIN BIS724i;N;O;234;N;O;15;;;N;N;1;;;;;N
5085004;PORTABLE BEINSPORTS RECEPTEUR BEIN 4K;50;85;004;N;;;;;839;19;160;999;N;;;O;O;R;O;PORTABLE BEINSPORTS RECEPTEUR BEIN 4K;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:39;1269;;0;O;N;BEINSPORTS RECEPTEUR BEIN 4K;N;O;839;N;O;15;;;N;N;1;;;;;N
2020021;KIT NESSMA MOBILE HUSIM;20;20;021;O;;;;;0;0;0;2;;;;O;O;R;O;KIT NESSMA MOBILE HUSIM;0;0;;;O;N;O;;;02/18/2026 11:47:39;1554;;0;N;N;;N;N;;N;O;;16;9;N;N;;;;;;N
8811451;Forfait Data;88;11;451;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait Data;0;;;;N;N;N;;O;02/18/2026 11:45:24;0551;L;0;N;N;;N;N;;N;O;18;4;3;N;N;1;;;;;N
5030981;PORTABLE NOKIA 3.4 DS;50;30;981;N;336;;;;370;19;70;440;N;;;O;O;R;O;PORTABLE NOKIA 3.4 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:56;1269;;0;O;N;NOKIA 3.4 DS;O;O;370;N;O;11;;;O;N;1;;;;;N
5020047;PORTABLE SAMSUNG TAG;50;20;047;N;;;;;0;19;0;0;N;;;O;O;R;O;PORTABLE SAMSUNG TAG;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:02;1269;;0;N;N;Samsung TAG;N;N;0;N;O;21;;;N;N;1;;;;;N
5040118;PORTABLE ALCATEL TAB 7 ? 9013T 4G;50;40;118;N;208;;;;233;7;16;249;N;;;O;O;R;O;PORTABLE ALCATEL TAB 7 ? 9013T 4G;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:27;1269;;0;O;N;ALCATEL TAB 7 ? 9013T 4G;O;O;233;N;O;11;;;O;N;1;;;;;N
5020013;PORTABLE SAMSUNG GALAXY A10S;50;20;013;N;381;;;;419;19;80;499;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY A10S;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:24;1245;;0;O;N;SAMSUNG GALAXY A10S;O;O;419;N;O;11;12;8;O;N;1;;;;;N
5030972;PORTABLE NOKIA 2.3 DS;50;30;972;N;283;;;;311;19;59;370;N;;;O;O;R;O;PORTABLE NOKIA 2.3 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:39:00;1269;;0;O;N;NOKIA 2.3 DS;O;O;311;N;O;11;;;O;N;1;;;;;N
5092159;PORTABLE ACC PACK MULTIMEDIA;50;92;159;N;55;;;;65;19;12;78;N;;;O;O;R;O;PORTABLE ACC PACK MULTIMEDIA;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:39:00;1269;;0;O;N;Acc Pack MultiMedia;O;O;65;N;O;21;;;N;N;1;;;;;N
5048007;PORTABLE OPPO A12 32GO;50;48;007;N;340;;;;377;19;72;449;N;;;O;O;R;O;PORTABLE OPPO A12 32GO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:55;1269;;0;O;N;OPPO A12 32GO;O;O;377;N;O;11;;;O;N;1;;;;;N
8811430;Tourist Line 50 DT;88;11;430;N;;;;;17;19;3;23;;;;O;N;R;O;Tourist Line 50 DT;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:47:03;1554;;14;N;N;Tourist Line 50 DT;N;N;;N;O;;4;3;N;N;;;48;;;N
8844934;Pack Fibre Villa 50M 24 mois;88;44;934;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Fibre Villa 50M 24 mois;5;0;;;N;N;N;;N;02/18/2026 11:45:28;1554;;10;N;N;;N;N;;N;N;1;;;N;N;;;;;;N
8844935;Pack Fibre Villa 100M 24 Mois;88;44;935;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Fibre Villa 100M 24 Mois;5;0;;;N;N;N;;N;02/18/2026 11:45:28;1554;;10;N;N;;N;N;;N;N;1;;;N;N;;;;;;N
8844936;Pack Fibre Villa 200M 24 Mois;88;44;936;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Fibre Villa 200M 24 Mois;5;0;;;N;N;N;;N;02/18/2026 11:45:28;1554;;10;N;N;;N;N;;N;N;1;;;N;N;;;;;;N
8844937;Pack Fibre Villa 500M 24 Mois;88;44;937;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Fibre Villa 500M 24 Mois;5;0;;;N;N;N;;N;02/18/2026 11:45:28;1554;;10;N;N;;N;N;;N;N;1;;;N;N;;;;;;N
8844938;Pack Fibre Villa 1Go;88;44;601;N;;;;;0;0;0;0;;;;O;N;R;O;Pack Fibre Villa 1Go;5;0;;;N;N;N;;N;02/18/2026 11:48:28;1554;;10;N;N;;N;N;;N;N;1;;;N;N;;;;;;N
8811434;Hadrez 20 DT;88;11;434;N;;;;;2;19;0;3;;;;O;N;R;O;Hadrez 20 DT;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:47:03;1554;;14;N;N;Hadrez 20 DT;N;N;;N;O;;4;3;N;N;;;48;;;N
8811437;Hadrez 20 DT - DATA;88;11;437;N;;;;;15;19;3;20;;;;O;N;R;O;Hadrez 20 DT - DATA;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:47:03;1554;;14;N;N;Hadrez 30 DT - DATA;N;N;;N;O;;4;3;N;N;;;48;;;N
5020052;PORTABLE SAMSUNG GALAXY A72;50;20;052;N;1 222;;;;1 386;19;263;1 649;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY A72;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:27;1269;;0;O;N;SAMSUNG GALAXY A72;O;O;1 386;N;O;11;;;O;N;1;;;;;N
8812129;Forfait 4G Box CC 70Go;88;12;129;N;;;;;107;7;8;115;;;;O;O;R;O;Forfait 4G Box CC 70Go;0;0;4722121110;4719000;O;O;O;;;02/18/2026 11:37:20;1245;;14;N;N;;N;N;;N;O;;2;1;N;N;1;;;;;N
8812135;Forfait 4G Box Pré 200Go;88;12;135;N;;;;;158;7;11;169;;;;O;O;R;O;Forfait 4G Box Pré 200Go;0;0;4722121110;4719000;O;O;O;;;02/18/2026 11:39:02;1245;;14;N;N;;N;N;;N;O;;2;1;N;N;1;;;;;N
5030969;PORTABLE NOKIA 3.2;50;30;969;N;251;;;;276;19;53;329;N;;;O;O;R;O;PORTABLE NOKIA 3.2;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:35:37;1269;;0;O;N;NOKIA 3.2;N;O;276;N;O;11;12;8;O;N;1;;;;;N
5018013;PORTABLE EVERTEK M10 NANO;50;18;013;N;134;;;;150;19;29;179;N;;;O;O;R;O;PORTABLE EVERTEK M10 NANO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:07;1269;;0;O;N;EVERTEK M10 nano;N;O;150;N;O;11;;;O;N;1;;;;;N
5020023;PORTABLE SAMSUNG A71;50;20;023;N;1 222;;;;1 344;19;255;1 599;N;;;O;O;R;O;PORTABLE SAMSUNG A71;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:54;1269;;0;O;N;SAMSUNG A71;N;O;1 344;O;O;11;;;O;N;1;;;;;N
8812125;Pack Fixe Jdid Pro Data Only 0 DT;88;12;125;N;;;;;0;0;0;0;;;;N;N;R;O;Pack Fixe Jdid Pro Data Only 0 DT;0;0;70521089900;4719000;N;N;N;;O;02/18/2026 11:47:40;1554;F;0;N;N;;N;N;;N;O;20;23;7;N;N;1;;;;;N
2020027;KIT OOREDOO CA QUSIM;20;20;027;O;;;;;0;0;0;5;;;;O;O;R;O;KIT OOREDOO CA QUSIM;0;0;;;O;N;O;;;02/18/2026 11:48:24;1554;;0;N;N;;N;N;;N;O;;16;9;N;N;1;;;;;N
2020029;KIT OOREDOO PREPAYE 46 QUSIM;20;20;029;O;;;;;0;0;0;5;;;;O;O;R;O;KIT OOREDOO PREPAYE 46 QUSIM;0;0;;;O;N;O;;;02/18/2026 11:48:24;1554;;0;N;N;;N;N;;N;O;;16;9;N;N;1;;;;;N
8811442;Forfait 1Go Soir;88;11;442;N;;;;;0;19;0;0;;;;O;N;R;O;Forfait 1Go Soir;0;;;;N;N;N;;O;02/18/2026 11:46:50;0551;L;0;N;N;;N;N;;N;O;18;4;3;N;N;1;;;;;N
8811447;Roaming passeport internet 5DT;88;11;447;N;;;;;4;19;1;5;;;;O;N;R;O;Roaming passeport internet 5DT;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:46:29;1554;;14;N;N;Roaming passeport internet 5DT;N;N;;N;O;;4;3;N;N;1;;14;;;N
5094018;PORTABLE NANO GLASS SAMSUNG GALAXY A01;50;94;018;N;;;;;17;19;3;20;N;;;O;O;R;O;PORTABLE NANO GLASS SAMSUNG GALAXY A01;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:48;1269;;0;O;N;Nano Glass Samsung Galaxy A01;N;O;17;N;O;21;;;N;N;1;;;;;N
5094024;PORTABLE NANO GLASS HUAWEI Y5 PRIME 2019;50;94;024;N;15;;;;17;19;3;20;N;;;O;O;R;O;PORTABLE NANO GLASS HUAWEI Y5 PRIME 2019;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:48;1269;;0;O;N;Nano Glass Huawei Y5 Prime 2019;N;O;17;N;O;21;;;N;N;1;;;;;N
5015637;PORTABLE IPHONE SE 2 2020;50;15;637;N;1 650;;;;1 848;19;351;2 199;N;;;O;O;R;O;PORTABLE IPHONE SE 2 2020;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:40;1269;;0;O;N;iPhone SE 2 2020;N;O;1 848;N;O;11;;;O;N;1;;;;;N
5030979;PORTABLE NOKIA C3 DS;50;30;979;N;229;;;;252;19;48;300;N;;;O;O;R;O;PORTABLE NOKIA C3 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:43;1269;;0;O;N;NOKIA C3 DS;O;O;252;N;O;11;;;O;N;1;;;;;N
5047819;PORTABLE PORTABLE HUAWEI Y9 2019;50;47;819;N;539;;;;587;19;112;699;N;;;O;N;;O;PORTABLE PORTABLE HUAWEI Y9 2019;0;;;;O;N;N;;O;02/18/2026 11:47:00;1269;;0;O;N;PORTABLE HUAWEI Y9 2019;N;O;587;N;O;11;;;O;N;1;;;;;N
8811419;Peps Connect 10 DT - DATA;88;11;419;N;;;;;6;19;1;8;;;;O;N;R;O;Peps Connect 10 DT - DATA;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:45:22;1554;;14;N;N;Peps Connect 10 DT - DATA;N;N;;N;O;;4;3;N;N;;;48;;;N
2020024;KIT OOREDOO PREPAYE QUSIM;20;20;024;O;;;;;0;0;0;5;;;;O;O;R;O;KIT OOREDOO PREPAYE QUSIM;0;0;;;O;N;O;;;02/18/2026 11:37:19;1554;;0;N;N;;N;N;;N;O;;16;9;N;N;1;;;;;N
9910032;LIGNE OOREDOO BUISINESS USIM;99;11;013;N;;;;;17;19;3;20;;;;N;N;R;O;LIGNE OOREDOO BUISINESS USIM;0;0;472121110;4719000;O;N;N;;;02/18/2026 11:48:16;1245;;0;N;N;;N;N;;N;O;6;4;3;N;N;1;;;;;N
5055100;ROUTEUR ZTE 4G BOX MF283V (Reconditionné);50;55;100;N;91;;;;0;7;0;0;N;;;O;O;R;O;ROUTEUR ZTE 4G BOX MF283V (Reconditionné);0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:25;1269;;0;O;N;ROUTEUR ZTE 4G BOX MF283V (Reconditionné);O;O;0;N;O;3;;;O;N;1;;;;;N
8811456;Forfait passeport Hajj Internet 5DT;88;11;456;N;;;;;4;19;1;5;;;;O;N;R;O;Forfait passeport Hajj Internet 5DT;0;0;4722121110;4719000;N;N;N;;;02/18/2026 11:48:09;1554;;14;N;N;Forfait passeport Hajj Internet 5DT;N;N;;N;O;;4;3;N;N;1;;14;;;N
5092154;PORTABLE ACCESSOIRE LENYES S802;50;92;154;N;62;;;;75;19;14;89;N;;;O;O;R;O;PORTABLE ACCESSOIRE LENYES S802;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:54;1269;;0;O;N;Accessoire Lenyes S802;O;O;75;N;O;21;;;N;N;1;;;;;N
5047073;PORTABLE HUAWEI NOVA 7;50;47;073;N;1 125;;;;1 260;19;239;1 499;N;;;O;O;R;O;PORTABLE HUAWEI NOVA 7;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:48;1269;;0;O;N;HUAWEI NOVA 7;N;O;1 260;N;O;11;;;O;N;1;;;;;N
5092167;PORTABLE CABLE CHARGE DATA 3A IPHONE 12 PRO;50;92;167;N;;;;;29;19;6;35;N;;;O;O;R;O;PORTABLE CABLE CHARGE DATA 3A IPHONE 12 PRO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:44:43;1269;;0;N;N;Cable charge data 3A;N;N;29;N;O;21;;;N;N;1;;;;;N
5023003;PORTABLE DORO 8035;50;23;003;N;172;;;;192;19;37;229;N;;;O;O;R;O;PORTABLE DORO 8035;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:27;1269;;0;O;N;DORO 8035;O;O;192;N;O;11;;;O;N;1;;;;;N
5056007;PORTABLE ONEPLUS NORD 2 8+128G;50;56;007;N;1 286;;;;1 428;19;271;1 699;N;;;O;O;R;O;PORTABLE ONEPLUS NORD 2 8+128G;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:08;1269;;0;O;N;OnePlus NORD 2 8+128G;O;O;1 428;N;O;11;;;O;N;1;;;;;N
5053003;PORTABLE TECNO SPARK 7 PRO;50;53;003;N;367;;;;411;19;78;489;N;;;O;O;R;O;PORTABLE TECNO SPARK 7 PRO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:04;1269;;0;O;N;TECNO SPARK 7 PRO;N;O;411;N;O;11;;;O;N;1;;;;;N
8811468;AVANCE CONVENTION;88;11;468;N;;;;;0;0;0;0;;;;N;N;R;N;AVANCE CONVENTION;0;0;;4719000;N;N;N;;O;02/18/2026 11:45:24;0551;;0;N;N;;N;N;;N;O;8;9;6;N;N;1;;;;;N
8811469;Voucher Games;88;11;469;N;;;;;0;19;0;0;;;;O;N;R;O;Voucher Games;0;;;;N;N;N;;O;02/18/2026 11:47:05;0551;L;0;N;N;;N;N;;N;O;31;24;13;N;N;1;;;;;N
5015111;PORTABLE AIRPODS 2ND G;50;15;111;N;600;;;;671;19;128;799;N;;;O;O;R;O;PORTABLE AIRPODS 2ND G;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:23;1269;;0;O;N;AIRPODS 2nd G;N;O;671;N;O;11;;;N;N;1;;;;;N
5047071;PORTABLE HUAWEI Y8P;50;47;071;N;524;;;;587;19;112;699;N;;;O;O;R;O;PORTABLE HUAWEI Y8P;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:48;1269;;0;O;N;HUAWEI Y8P;N;O;587;N;O;11;;;O;N;1;;;;;N
5030980;PORTABLE NOKIA 2.4 DS;50;30;980;N;275;;;;303;19;57;360;N;;;O;O;R;O;PORTABLE NOKIA 2.4 DS;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:01;1269;;0;O;N;NOKIA 2.4 DS;O;O;303;N;O;11;;;O;N;1;;;;;N
5048013;PORTABLE OPPO A15;50;48;013;N;340;;;;377;19;72;449;N;;;O;O;R;O;PORTABLE OPPO A15;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:46:27;1269;;0;O;N;OPPO A15;O;O;377;N;O;11;;;O;N;1;;;;;N
5092168;PORTABLE CH.VOITURE QC3.0  IPHONE 12 PRO;50;92;168;N;56;;;;59;19;11;70;N;;;O;O;R;O;PORTABLE CH.VOITURE QC3.0  IPHONE 12 PRO;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:45:34;1269;;0;N;N;Ch.voiture QC3.0  iphone 12 pro;N;N;59;N;O;21;;;N;N;1;;;;;N
5020053;PORTABLE SAMSUNG GALAXY M62;50;20;053;N;1 031;;;;1 134;19;215;1 349;N;;;O;O;R;O;PORTABLE SAMSUNG GALAXY M62;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:02;1269;;0;O;N;SAMSUNG GALAXY M62;N;O;1 134;N;O;11;;;O;N;1;;;;;N
5052014;PORTABLE INFINIX HOT 10 PLAY;50;52;014;N;328;;;;361;19;68;429;N;;;O;O;R;O;PORTABLE INFINIX HOT 10 PLAY;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:47:25;1269;;0;O;N;infinix Hot 10 Play;N;O;361;N;O;11;;;O;N;1;;;;;N
5047078;PORTABLE HUAWEI WATCH FIT;50;47;078;N;299;;;;335;19;64;399;N;;;O;O;R;O;PORTABLE HUAWEI WATCH FIT;0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:37:19;1269;;0;O;N;HUAWEI WATCH FIT;O;O;335;N;O;11;;;N;N;1;;;;;N
5040119;PORTABLE ALCATEL 1S (5028D);50;40;119;N;269;;;;302;19;57;359;N;;;O;O;R;O;PORTABLE ALCATEL 1S (5028D);0;;7019003220;7099003420;O;O;O;;O;02/18/2026 11:48:08;1269;;0;O;N;Alcatel 1S (5028D);O;O;302;N;O;11;;;O;N;1;;;;;N
